Location,LocationResultCount,Latitude,Longitude,URL,ImageURL,Title
"Yogyakarta, Yogyakarta, Indonesia",61,-7.7828,110.3610,"https://www.rappler.com/philippines/transfer-proposal-agreement-mary-jane-veloso-with-indonesia/","https://www.rappler.com/tachyon/2024/01/mary-jane-veloso-cesar-celia-protest-clemency-january-10-2024-002-scaled.jpg","Philippines agrees to transfer proposal for prisoner Mary Jane Veloso , Indonesia says"
"Yogyakarta, Yogyakarta, Indonesia",61,-7.7828,110.3610,"https://mediaindonesia.com/nusantara/723895/tanggapi-viral-hinaan-gus-miftah-gus-baha-saya-gus-asli-bukan-naturalisasi","https://mediaindonesia.com/cdn-cgi/image/width=800,quality=80,format=webp/https://asset.mediaindonesia.com/news/2024/12/06/1733459819_c2cf2632c518612394a5.jpg","Tanggapi Viral Hinaan Gus Miftah , Gus Baha Saya Gus Asli , Bukan Naturalisasi"
"Yogyakarta, Yogyakarta, Indonesia",61,-7.7828,110.3610,"https://eturbonews.com/pata-hub-city-forum-yogyakarta/","","PATA Hub City Forum in Yogyakarta"
"Yogyakarta, Yogyakarta, Indonesia",61,-7.7828,110.3610,"https://nasional.sindonews.com/read/1499021/15/profil-adita-irawati-jubir-presiden-yang-viral-karena-sebut-rakyat-jelata-1733454738","https://pict.sindonews.net/dyn/850/pena/news/2024/12/06/15/1499021/profil-adita-irawati-jubir-presiden-yang-viral-karena-sebut-rakyat-jelata-twx.jpg","Profil Adita Irawati , Jubir Presiden yang Viral Karena Sebut Rakyat Jelata"
"Taiwan",61,24.0000,121.0000,"https://wartasambasraya.pikiran-rakyat.com/otomotif/pr-1408851322/teknisi-ahass-siap-adu-keterampilan-di-asia-oceania","https://assets.pikiran-rakyat.com/crop/0x0:0x0/1200x675/photo/2024/12/06/808061068.jpg","Teknisi AHASS Siap Adu Keterampilan di Asia Oceania"
"Taiwan",61,24.0000,121.0000,"https://newtalk.tw/news/view/2024-12-06/947795","https://s.newtalk.tw/album/news/869/64b8fa3f610b8.jpg","Temu 、 Shein中國電商鑽漏洞 ! 越南整頓急喊停 「 這國家 」 也要跟進 ..... | 國際"
"Taiwan",61,24.0000,121.0000,"https://www.manilatimes.net/2024/12/06/tmt-newswire/pr-newswire/the-international-innovation-awards-iia-2024-confers-the-innocube-to-51-outstanding-innovations/2017321","https://www.manilatimes.net/manilatimes/uploads/images/2024/12/06/485122.jpg","The International Innovation Awards ( IIA ) 2024 Confers the InnoCube to 51 Outstanding Innovations"
"Canada",55,60.0000,-96.0000,"https://www.liputan6.com/news/read/5822469/menko-airlangga-ajak-pelaku-bisnis-kanada-jajaki-berbagai-peluang-investasi-di-indonesia","https://cdn1-production-images-kly.akamaized.net/vTXnysFWFU4EIIsZzxxMohiBPDg=/1200x675/smart/filters:quality(75):strip_icc():format(jpeg)/kly-media-production/medias/5038474/original/045999400_1733466115-WhatsApp_Image_2024-12-05_at_17.41.19.jpeg","Menko Airlangga Ajak Pelaku Bisnis Kanada Jajaki Berbagai Peluang Investasi di Indonesia"
"Canada",55,60.0000,-96.0000,"https://www.campaignasia.com:443/article/campaign-expands-its-coverage-into-indonesia/499769","https://cdn.i.haymarketmedia.asia/?n=campaign-asia%2fcontent%2fCampaign-launch-flags_cropped.jpg&q=75&v=20170226&c=1","Campaign expands its coverage into Indonesia | News"
"Sumatra, Indonesia (General), Indonesia",51,0.0000,102.0000,"https://www.wmxv1015.com/html/25d6999905.html","","Demo Safari Wild . MENANGBET Jelajahi fitur terbaru Mahjong Wins 3 Meta Editor . 777 SLOTS info jam gacor slot pragmatic - apk go win slot"
"Sumatra, Indonesia (General), Indonesia",51,0.0000,102.0000,"https://www.harianterbit.com/megapolitan/27414094922/percepat-swasembada-pangan-kementan-dorong-optimasi-lahan-di-sumut","https://static.promediateknologi.id/crop/0x0:0x0/750x500/webp/photo/p1/274/2024/12/06/WhatsApp-Image-2024-12-06-at-092206-3181150070.jpeg","Percepat Swasembada Pangan , Kementan Dorong Optimasi Lahan di Sumut"
"Sumatra, Indonesia (General), Indonesia",51,0.0000,102.0000,"https://biz.kompas.com/read/2024/12/06/181308528/kemenperin-ajak-gen-z-intip-aktivitas-manufaktur-di-industrial-festival-2024","https://asset.kompas.com/crops/iAKbXnMnWp-flVZn9RZO8C6z4vY=/0x0:780x520/780x390/data/photo/2024/12/06/6752dbc3de437.png","Kemenperin Ajak Gen Z Intip Aktivitas Manufaktur di Industrial Festival 2024"
"Sumatra, Indonesia (General), Indonesia",51,0.0000,102.0000,"https://news.batampos.co.id/kebutuhan-aluminium-1-juta-ton-per-tahun/","https://news.batampos.co.id/storage/2024/12/tembaga.jpg","Kebutuhan Aluminium 1 Juta Ton per Tahun – News"
"Sumatra, Indonesia (General), Indonesia",51,0.0000,102.0000,"https://www.harianterbit.com/humaniora/27414094512/banyak-spesies-indonesia-terancam-punah-bisa-ganggu-kelangsungan-hidup-manusia","https://static.promediateknologi.id/crop/0x0:0x0/750x500/webp/photo/p1/274/2024/12/06/IMG-20241206-WA0003-1993942089.jpg","Banyak Spesies Indonesia Terancam Punah : Bisa Ganggu Kelangsungan Hidup Manusia"
"Cambodia",49,13.0000,105.0000,"https://www.zaobao.com.sg/news/sea/story20241206-5531728","https://static.zaobao.com.sg/s3fs-public/styles/article_large_crop/public/articles/2024/12/06/FILES-MYANMAR-THAILAND-CRIME-070808_0.jpg?VersionId=MLMG9KklDLXC8JvhnKGWtG5pmqPvGsPT&itok=xltqCk0u","东南亚成全球诈骗行业中心 人权组织呼吁加紧取缔犯罪团伙"
"Cambodia",49,13.0000,105.0000,"https://www.rga.de/wissen/silvester-2024-wann-beginnt-das-jahr-2025-in-welchem-land-DTBFMHZZNVG5FMCCTRYFJKUOYI.html","https://www.rga.de/resizer/v2/5EVPWB2WYZARDGTCOEUIF6Q4WQ.jpg?auth=8e2d6877bc7e8761b28f5a36e4a9987e099bd4e67a158f5fa981e3a15c04bd7e&quality=70&smart=true","Silvester 2024 : Wann beginnt das Jahr 2025 in welchem Land ?"
"Mexico",43,23.0000,-102.0000,"https://www.liputan6.com/lifestyle/read/5822085/kreasi-menu-western-bercita-rasa-indonesia-sandwich-khas-meksiko-dipadu-kuah-rempah","https://cdn0-production-images-kly.akamaized.net/vi2Ker_9HKpJGk3JHDRarNdYZOE=/16x0:774x427/1200x675/filters:quality(75):strip_icc():format(jpeg)/kly-media-production/medias/5038094/original/052018000_1733444251-market_4.jpeg","Kreasi Menu Western Bercita Rasa Indonesia , Sandwich Khas Meksiko Dipadu Kuah Rempah"
"Mexico",43,23.0000,-102.0000,"https://auto.economictimes.indiatimes.com/news/auto-components/samvardhana-motherson-to-acquire-95-stake-in-japans-atsumitec-for-usd-57-mn/116041518","https://etimg.etb2bimg.com/thumb/msid-116041518,imgsize-107056,width-1200,height=765,overlay-etauto/auto-components/samvardhana-motherson-to-acquire-95-stake-in-japans-atsumitec-for-usd-57-mn.jpg","Samvardhana Motherson to acquire 95 % stake in Japan Atsumitec for USD 57 mn , ET Auto"
"Mexico",43,23.0000,-102.0000,"https://eturbonews.com/british-trade-soars-heathrows-best-cargo-month-5-years/","","British trade soars with Heathrow best cargo month in over 5 years"
"Spain",42,40.0000,-4.0000,"https://ciamis.pikiran-rakyat.com/olahraga/pr-508850385/gusnul-yakin-berikan-saran-untuk-rizky-ridho-agar-berkarier-di-eropa-ketimbang-jepang","https://assets.pikiran-rakyat.com/crop/117x136:1077x706/1200x675/photo/2024/12/03/974774190.jpg","Gusnul Yakin Berikan Saran untuk Rizky Ridho agar Berkarier di Eropa Ketimbang Jepang"
"Spain",42,40.0000,-4.0000,"https://www.710wfnr.com/news/93b57599331.html","","bet365 - 288 mx . PT707 bonus slot 100 . SHE777 SLOT ONLINE rahasia slot pragmatic - qiu qiu pro versi lama"
"Spain",42,40.0000,-4.0000,"https://www.wmxv1015.com/news/74b3399892.html","","Tempat menonton Real Madrid vs Barcelona . download apk slot idr . pt 777 com apk - apk go win slot"
"Spain",42,40.0000,-4.0000,"https://www.wmxv1015.com/news/75c87699048.html","","77live app . 1xBet LITE . Qiuqiu deposit pulsa tanpa potongan - apk go win slot"
"Spain",42,40.0000,-4.0000,"https://www.janes.com/osint-insights/defence-news/defence/airbus-delivers-first-a400m-for-kazakhstan","https://www.janes.com/images/default-source/news-images/bsp_82069-jdw-28949.jpeg?sfvrsn=7232334b_2","Airbus delivers first A400M for Kazakhstan"
"Makassar, (Id20), Indonesia",37,-5.1400,119.4220,"https://www.merdeka.com/gaya/sering-dikira-brand-luar-ini-10-brand-fashion-asli-indonesia-yang-mendunia-228816-mvk.html","https://cdns.klimg.com/mav-prod-resized/0x0/ori/newsCover/2024/12/6/1733493847351-bhmfp.jpeg","Sering Dikira Brand Luar , Ini 10 Brand Fashion Asli Indonesia yang Mendunia"
"Makassar, (Id20), Indonesia",37,-5.1400,119.4220,"https://www.kompas.com/properti/read/2024/12/06/130000621/sabet-gold-winner-proyek-ciputra-di-makassar-siap-bersaing-di-kancah","https://asset.kompas.com/crops/uFoY-4DSrsguZg_7j2zBExh0goU=/0x0:1600x1067/780x390/filters:watermark(data/photo/2020/03/10/5e6775ccceff0.png,0,-0,1)/data/photo/2024/12/06/67528d280dfc4.jpg","Sabet Gold Winner , Proyek Ciputra di Makassar Siap Bersaing di Kancah Globl"
"Makassar, (Id20), Indonesia",37,-5.1400,119.4220,"https://www.merdeka.com/sepakbola/resmi-ini-daftar-24-pemain-timnas-indonesia-di-piala-aff-2024-tanpa-ivar-jenner-dan-justin-hubner-252964-mvk.html","https://cdns.klimg.com/mav-prod-resized/0x0/ori/image_bank/2024/12/07/062512.864-resmi-inilah-24-pemain-timnas-indonesia-untuk-piala-aff-2024-tetap-strong-meski-tanpa-ivar-jenner-dan-justin-hubner-1.jpg","Resmi ! Ini Daftar 24 Pemain Timnas Indonesia di Piala AFF 2024 , Tanpa Ivar Jenner dan Justin Hubner"
"Makassar, (Id20), Indonesia",37,-5.1400,119.4220,"https://jurnalmakassar.pikiran-rakyat.com/trending/pr-828850775/puncak-perayaan-honda-culture-indonesia-2024-akan-berlangsung-di-surabaya","https://assets.pikiran-rakyat.com/crop/0x0:0x0/1200x675/photo/2024/11/17/3873530570.jpeg","Puncak Perayaan Honda Culture Indonesia 2024 Akan Berlangsung di Surabaya"
"Peradi, Bali, Indonesia",37,-8.1932,115.4470,"https://nasional.kompas.com/read/2024/12/06/15491461/mary-jane-akan-dipulangkan-ke-filipina-sebelum-natal-2024","https://asset.kompas.com/crops/spiFycgXqw-q4Nn1fRsSVPAzPWk=/0x0:0x0/780x390/filters:watermark(data/photo/2020/03/10/5e6775ae18c31.png,0,-0,1)/data/photo/2024/12/06/6752b0bd46e4b.jpg","Mary Jane Akan Dipulangkan Ke Filipina Sebelum Natal 2024"
"Peradi, Bali, Indonesia",37,-8.1932,115.4470,"https://elshinta.com/news/356539/2024/12/07/perkuat-organisasi-sebagai-state-organ-peradi-gelar-rakernas-di-bali","https://elshinta.com/asset/upload/article/2024/desember/4649_ELSHINTADOTCOM_20241206_untitled.jpg","Perkuat organisasi sebagai state organ , Peradi gelar rakernas di Bali"
"Turkey",37,39.0590,34.9115,"https://www.kamuajans.net/haber/2025te-turk-pasaportuna-vizesiz-seyahat-hakki-taniyacak-ulkeler-605347","https://cdn.kamuajans.net/news/605627.jpg","2025 ' te Türk pasaportuna vizesiz seyahat hakkı tanıyacak ülkeler !"
"Tangerang, Jawa Barat, Indonesia",35,-6.1781,106.6300,"https://www.merdeka.com/sepakbola/bangga-momen-skuad-timnas-indonesia-putri-tiba-di-jakarta-bawa-trofi-juara-piala-aff-wanita-2024-252963-mvk.html","https://cdns.klimg.com/mav-prod-resized/0x0/ori/image_bank/2024/12/07/062035.953-bawa-trofi-juara-piala-aff-wanita-2024-skuad-timnas-indonesia-putri-tiba-di-jakarta-1.JPG","Bangga ! Momen Skuad Timnas Indonesia Putri Tiba di Jakarta , Bawa Trofi Juara Piala AFF Wanita 2024"
"Tangerang, Jawa Barat, Indonesia",35,-6.1781,106.6300,"https://www.tempo.co/foto/arsip/timnas-putri-indonesia-tiba-di-tanah-air-dengan-memboyong-tiga-piala-aff-putri-1178146","https://statik.tempo.co/data/2024/12/07/id_1359894/1359894_720.jpg","Timnas Putri Indonesia Tiba di Tanah Air dengan Memboyong Tiga Piala AFF Putri"
"Tangerang, Jawa Barat, Indonesia",35,-6.1781,106.6300,"https://www.jawapos.com/sepak-bola-indonesia/015395989/pulang-ke-tanah-air-dengan-status-juara-piala-aff-putri-2024-tidak-penyambutan-istimewa-untuk-timnas-putri-indonesia","https://static.promediateknologi.id/crop/0x0:0x0/750x500/webp/photo/p2/01/2024/12/06/IMG-20241206-WA0083-2704377352.jpg","Pulang ke Tanah Air dengan Status Juara Piala AFF Putri 2024 , Tidak Penyambutan Istimewa untuk Timnas Putri Indonesia"
"Greece",35,39.0000,22.0000,"https://www.iefimerida.gr/politismos/mihanismos-antikythiron-indonisia","https://www.iefimerida.gr/sites/default/files/styles/medium_article_image/public/2024-12/glypto-mixanismos-antikithiron.jpg?itok=vKc4lQbe","Το μαρμάρινο γλυπτό « Μηχανισμός των Αντικυθήρων » στον εκθεσιακό χώρο του κοινοβουλίου της Ινδονησίας"
"Greece",35,39.0000,22.0000,"https://www.bankingnews.gr/deltia-typou/articles/774274/o-mixanismos-ton-antikythiron-sto-koinovoylio-tis-indonisias-prosfora-tis-tieon-pros-ton-indonisiako-lao","https://www.bankingnews.gr/media/k2/items/cache/dc84adcad46ab56fac85b8c36a6380af_XL.jpg","Ο « Μηχανισμός των Αντικυθήρων » στο Κοινοβούλιο της Ινδονησίας , προσφoρά της ΤΗΕΟΝ προς τον Ινδονησιακό λαό"
"Pasuruan, Jawa Timur, Indonesia",34,-7.6453,112.9080,"https://www.wmxv1015.com/news/44e6499891.html","","Sejarah P3GI Pasuruan . Mamen123alt one . 22CROWN slot link - apk go win slot"
"Hong Kong",34,22.2500,114.1667,"https://www.163.com/dy/article/JIOQLD98051481US.html","","张勇卸任CEO ， 哪吒汽车称公司将优化重组 、 聚集海外"
"Hong Kong",34,22.2500,114.1667,"https://tuoitrenews.vn/news/business/20241206/vietnamese-travel-demand-expected-to-continue-rising-in-2025-despite-spending-concerns-studies/83268.html","https://static.tuoitrenews.vn/ttnew/r/2024/12/06/anh-bai-2-17314684349551932564399-1733460537.jpg","Vietnamese travel demand expected to continue rising in 2025 despite spending concerns : studies"
"Hong Kong",34,22.2500,114.1667,"https://www.moneycontrol.com/news/business/markets/samvardhana-motherson-acquires-japan-s-precision-component-maker-atsumitec-for-57-million-12884754.html","https://images.moneycontrol.com/static-mcnews/2024/08/20240806182156_Samvardhana-Motherson-International.png","Samvardhana Motherson acquires Japan precision component maker Atsumitec for $57 million"
"Hong Kong",34,22.2500,114.1667,"https://www.philippinetimes.com/news/274827500/the-international-innovation-awards-iia-2024-confers-the-innocube-to-51-outstanding-innovations","","The International Innovation Awards ( IIA ) 2024 Confers the InnoCube to 51 Outstanding Innovations"
"Pakistan",31,30.0000,70.0000,"https://www.app.com.pk/business/pvma-proposes-to-cut-duties-on-oils-amid-supply-chain-challenges/","https://www.app.com.pk/wp-content/uploads/2024/12/Shaikh-Umer-Rehan-e1733488778883.jpg","PVMA proposes to cut duties on oils , amid supply chain challenges"
"Pakistan",31,30.0000,70.0000,"https://365.com.mk/antalija-e-izbrana-za-turistichki-grad-na-godinata/","https://365.com.mk/wp-content/uploads/2024/12/antalya-gezilecek-yerler-1.jpg","Анталија е избрана за туристички град на годината"
"Kobe, Hyogo, Japan",29,34.6833,135.1670,"https://www.pr-inside.com/jcb-signs-memorandum-of-understanding-with-kobe-tourism-bureau-for-inbound-tourism-promotion-r5068319.htm","http://www.pr-inside.com/images/uploads/pr/2016/80989/20241206_jcb_80989.jpg","JCB Signs Memorandum of Understanding with Kobe Tourism Bureau for Inbound Tourism Promotion"
"Semarang, Jawa Tengah, Indonesia",28,-6.9932,110.4200,"https://news.republika.co.id/berita/so287y456/516-beswan-djarum-pentaskan-gugah-jiwa-nusantara","https://static.republika.co.id/uploads/images/inpicture_slide/pagelaran-drama-musikal-dan-tari-bertema-gugah-jiwa-nusantara_241206134707-150.jpg","516 Beswan Djarum Pentaskan Gugah Jiwa Nusantara"
"Semarang, Jawa Tengah, Indonesia",28,-6.9932,110.4200,"https://ekonomi.bisnis.com/read/20241207/9/1822280/bisnis-indonesia-economic-outlook-2025-menuju-ekonomi-yang-inklusif-dan-berkelanjutan","https://images.bisnis.com/posts/2024/12/07/1822280/bisnis_indonesia_economic_outlook_2025_1733506632.jpg","Bisnis Indonesia Economic Outlook 2025 , Menuju Ekonomi yang Inklusif dan Berkelanjutan"
"Semarang, Jawa Tengah, Indonesia",28,-6.9932,110.4200,"https://bola.kompas.com/read/2024/12/06/22015438/klasemen-liga-1-usai-persija-bekuk-semen-padang-macan-kemayoran-lewati-persib","https://asset.kompas.com/crops/4MLKzJ2FaONUAibP88Ohdbfpw38=/0x294:1638x1386/780x390/filters:watermark(data/photo/2020/03/10/5e6775b55942a.png,0,-0,1)/data/photo/2024/12/06/675300eaa8ce4.jpg","Klasemen Liga 1 Usai Persija Bekuk Semen Padang , Macan Kemayoran Lewati Persib"
"Semarang, Jawa Tengah, Indonesia",28,-6.9932,110.4200,"https://semarang.bisnis.com/read/20241206/535/1822185/hotel-grandhika-pemuda-semarang-rayakan-tahun-baru-dengan-nuansa-bolywood","https://images.bisnis.com/posts/2024/12/06/1822185/grandhika_bollywood_1_1733472402.jpg","Hotel GranDhika Pemuda Semarang Rayakan Tahun Baru dengan Nuansa Bolywood"
"Nusa Tenggara, Indonesia (General), Indonesia",27,-9.0000,120.0000,"https://kepri.pikiran-rakyat.com/pendidikan/pr-2688849496/kampus-terbaik-di-jawa-barat-2024-21-unggul-41-terakreditasi-b","https://assets.pikiran-rakyat.com/crop/0x0:0x0/1200x675/photo/2024/12/06/672320726.jpg","Kampus Terbaik di Jawa Barat 2024 : 21 Unggul , 41 Terakreditasi B"
"Nusa Tenggara, Indonesia (General), Indonesia",27,-9.0000,120.0000,"https://bnpb.go.id/berita/tinggi-risiko-bencana-di-ntb-bnpb-bangun-gedung-pusat-pengendalian-operasi-di-empat-titik","https://bnpb.go.id/storage/app/media/2024%20Siaran%20Pers%20667%20Tinggi%20Risiko%20Bencana%20di%20NTB%20BNPB%20Bangun%20Gedung%20Pusat%20Pengendalian%20Operasi%20di%20Empat%20Titik/WhatsApp%20Image%202024-12-06%20at%2023.18.08.webp","Badan Nasional Penanggulangan Bencana"
"Nusa Tenggara, Indonesia (General), Indonesia",27,-9.0000,120.0000,"https://www.webwire.com/ViewPressRel.asp?aId=330634","https://photos.webwire.com/prmedia/26968/330634/330634-1-m.jpg","West Nusa Tenggara : Where Beauty Meets Serenity"
"Nusa Tenggara, Indonesia (General), Indonesia",27,-9.0000,120.0000,"https://flores.pikiran-rakyat.com/nasional/pr-2978850269/serena-francis-muda-berprestasi-dan-siap-mengubah-kupang","https://assets.pikiran-rakyat.com/crop/0x0:0x0/1200x675/photo/2024/12/06/3959540057.png","Serena Francis : Muda , Berprestasi , dan Siap Mengubah Kupang"
"Nigeria",27,10.0000,8.0000,"http://world.people.com.cn/n1/2024/1206/c1002-40377095.html","","双方参演部队展开灾害救援实兵演练 -- 国际 -- 人民网"
"Nigeria",27,10.0000,8.0000,"https://newtalk.tw/news/view/2024-12-06/947795","https://s.newtalk.tw/album/news/869/64b8fa3f610b8.jpg","Temu 、 Shein中國電商鑽漏洞 ! 越南整頓急喊停 「 這國家 」 也要跟進 ..... | 國際"
"Nigeria",27,10.0000,8.0000,"https://www.la-croix.com/indonesie-accord-pour-le-transfert-a-manille-d-une-philippine-condamnee-a-mort-20241206","https://i.la-croix.com/1400x933/smart/2024/12/06/1904630-mary-jane-veloso-condamnee-a-mort-en-indonesie-en-.jpg","Indonésie : accord pour le transfert à Manille dune Philippine condamnée à mort"
"Nigeria",27,10.0000,8.0000,"https://wtop.com/world/2024/12/indonesia-agrees-to-repatriate-filipino-woman-who-spent-years-on-death-row-over-drug-trafficking/","","Indonesia agrees to repatriate Filipino woman who spent years on death row over drug trafficking"
"Bangladesh",27,24.0000,90.0000,"https://365.com.mk/antalija-e-izbrana-za-turistichki-grad-na-godinata/","https://365.com.mk/wp-content/uploads/2024/12/antalya-gezilecek-yerler-1.jpg","Анталија е избрана за туристички град на годината"
"Bangladesh",27,24.0000,90.0000,"https://www.dailynayadiganta.com/first-page/19673163/%E0%A6%9A%E0%A6%BE%E0%A6%B0-%E0%A6%A6%E0%A6%BF%E0%A6%95%E0%A7%87-%E0%A6%AC%E0%A6%BF%E0%A6%9C%E0%A7%9F%E0%A7%87%E0%A6%B0-%E0%A6%A7%E0%A7%8D%E0%A6%AC%E0%A6%A8%E0%A6%BF-","https://www.dailynayadiganta.com/Img?img=img/sitesetup/1_1.png","চার দিকে বিজয়ের ধ্বনি"
